,股票代码,财报发布日,财报统计截止日,净利润(元),营业总收入(元),应付账款(元),销售净利率(%),营业收入(元),存货(元),营业成本(元),管理费用(元),营业费用/营业总收入(%),管理费用/营业总收入(%),总市值(亿元),销售费用(元),财务费用(元),换手率(%),利润总额(元),每股收益(元),总股本(万股),盈余公积金(元),未分配利润(元),资本公积金(元),营业利润(元),经营活动产生的现金流量净额(元),每股未分配利润(元),每股公积金(元),每股净利润(元),每股营业利润(元),每股经营现金流(元),净利润与营业总收入之比,存货周转率,管理费用与营业总收入之比,股价,中文名称,上市日期,机构名称,上市年限,行业名称
52,300951.XSHE,2022-10-19,2022-09-30,134860044.48,430865553.76,300709630.13,31.3,430865553.76,56264353.87,227958844.45,19210326.61,3.45,4.46,49.5962,14847417.77,-8928196.28,1.0742,153194887.97,1.0599,12067.2002,40000000.0,436108194.83,1459198435.45,153338454.92,53920229.25,3.6139965161927123,12.092270048275159,1.1175752638959284,1.2707044913367724,0.44683297166147956,0.3129979718803873,4.051567800399944,0.04458543144690676,44.447,博硕科技,2021-02-26,博硕科技,1,电子I
53,600256.XSHG,2022-10-19,2022-09-30,3247853791.94,15957758830.44,3577414601.29,20.35,15957758830.44,1369719791.51,11213114511.34,123814116.35,0.46,0.78,806.2747,73640966.63,200987958.5,1.3994,4013814502.95,0.4983,656575.5,1684317356.09,18377394124.86,92551445.85,4018410979.79,740777339.94,2.798976526669058,0.01409608580429821,0.4946656998227927,0.6120257273976869,0.11282439566203736,0.20352819129868047,8.186429502474,0.007758866245917948,12.738,广汇能源,2000-05-26,广汇能源,22,石油石化I
54,600962.XSHG,2022-10-19,2022-09-30,11974497.41,369913041.36,256431896.81,3.24,369913041.36,593847942.29,296870530.62,29302868.88,10.21,7.92,26.7192,37785676.52,-20922387.31,2.2587,12182156.15,0.0277,26221.0,36518460.19,-113555992.39,526503457.12,10749703.69,-1980402.26,-0.4330726989435948,2.0079457576751456,0.045667584798443996,0.04099654357194615,-0.007552733534190154,0.032371114481325895,0.49991000974964417,0.07921556042540927,10.380500000000001,国投中鲁,2004-06-22,国投中鲁,18,农林牧渔I
55,003008.XSHE,2022-10-19,2022-09-30,16390376.6,36591840.18,25849744.69,44.79,36591840.18,1848920.99,12717415.47,5342620.73,4.63,14.6,18.36,1693817.06,-827843.13,1.173,19107290.32,0.2049,8000.0,40289330.31,272495817.23,639502846.67,19263286.78,26011294.02,3.4061977153750007,7.993785583375,0.2048797075,0.24079108475000002,0.32514117525,0.44792436016810344,6.878290386005084,0.14600579538276723,24.188499999999998,开普检测,2020-09-23,开普检测,2,休闲服务I
56,688722.XSHG,2022-10-19,2022-09-30,58929699.7,175662656.82,27643699.02,33.55,175662656.82,109607199.52,105499191.7,7667304.52,2.08,4.36,39.2043,3652473.34,-1857944.68,3.6102,69329058.47,0.2623,22466.6699,29228315.16,241289246.68,641754511.25,69329058.47,61297093.6,1.0739875903014893,2.8564736745876167,0.26229832886804466,0.30858626925390487,0.2728356889242406,0.33547084375699016,0.9625206388084899,0.043647891127233836,18.9515,同益中,2021-10-19,同益中,1,化工I
57,603227.XSHG,2022-10-19,2022-09-30,206013739.76,1148127951.5,356212479.0,17.94,1148127951.5,96230217.35,836021155.2,44035646.88,0.47,3.84,69.1964,5363780.16,4572317.25,1.5796,246550774.52,0.2054,72457.0,70289628.26,699277183.05,430102211.71,249533829.97,136540878.03,0.9650926522627212,0.5935964940723463,0.28432551687207586,0.3443888512773093,0.1884440123521537,0.1794344780917913,8.687719702006888,0.03835430260405084,10.052000000000001,雪峰科技,2015-05-15,雪峰科技,7,化工I
58,300855.XSHE,2022-10-19,2022-09-30,67775161.67,267607862.83,43989174.41,25.33,267607862.83,395955908.7,177870663.45,11051649.49,0.6,4.13,135.0287,1598568.29,47435.06,1.2052,70728288.59,0.2244,30201.0,53189488.01,523098185.7,531120557.45,70733540.19,18144021.25,1.7320558448395746,1.7586191101288038,0.22441363421741004,0.23420926522300584,0.06007755124002516,0.25326296825984784,0.4492183587662168,0.04129792515483989,48.0555,图南股份,2020-07-23,图南股份,2,有色金属I
59,002519.XSHE,2022-10-19,2022-09-30,55412432.13,372324348.18,278377361.72,14.88,372324348.18,654536711.9,247382365.28,32590351.15,4.06,8.75,48.7745,15108304.63,-992440.7,1.0085,61950587.35,0.0486,112643.0859,,94092351.48,1806890106.78,62158699.19,-92179472.2,0.08353140428302133,1.6040843451182474,0.049192927987779855,0.05518199247948693,-0.08183322701389166,0.14882838686448432,0.3779503285031857,0.08753215122596336,4.447999999999999,银河电子,2010-12-07,银河电子,11,家用电器I
60,300910.XSHE,2022-10-19,2022-09-30,217390738.01,1021062622.51,137544770.29,21.29,1021062622.51,555300575.46,710352048.18,48350231.99,2.0,4.74,166.17,20372084.92,-25529809.22,1.3809,242156920.83,1.4498,15000.0,65015330.04,655365063.41,1603195767.82,243282834.83,370169255.14,4.369100422733333,10.687971785466667,1.4492715867333332,1.6218855655333335,2.4677950342666666,0.21290637147759361,1.2792208032407644,0.04735285664570145,111.94050000000001,瑞丰新材,2020-11-27,瑞丰新材,1,化工I
61,688399.XSHG,2022-10-19,2022-09-30,390823696.89,1027556396.43,373497647.43,38.03,1027556396.43,469008254.87,395375708.07,52656533.73,3.2,5.12,61.551,32906600.01,-5896750.08,1.466,453764561.36,6.6671,5862.0,29310000.0,2680840766.22,805833081.26,454442815.62,470497695.8,45.732527571136124,13.746726053565336,6.667070912487206,7.752350999999999,8.026231589901057,0.3803428193798646,0.8430037296029906,0.051244422119255534,107.175,硕世生物,2019-12-05,硕世生物,2,医药生物I
62,603283.XSHG,2022-10-19,2022-09-30,187062893.01,1115376640.66,856354735.22,16.77,1115376640.66,1317533934.07,657031190.42,49890062.07,11.87,4.47,37.6976,132429462.02,-21717861.86,1.9534,211019364.32,0.9627,19087.377,70352427.77,612481121.64,805602030.7,212202621.43,118648132.5,3.208828125729376,4.220601032294798,0.9800345694958505,1.1117432292032583,0.6216052237036027,0.16771275835515934,0.4986825564259753,0.044729340969951306,22.230000000000004,赛腾股份,2017-12-25,赛腾股份,4,机械设备I
63,688668.XSHG,2022-10-19,2022-09-30,48912963.01,235249881.14,151715574.32,20.79,235249881.14,215675747.86,155494296.54,11657804.93,0.86,4.96,60.2705,2012130.02,-2071036.88,2.7699,53895801.62,0.5722,8547.7998,24156771.4,292588907.03,508031198.21,48243146.28,33089867.95,3.4229733250186785,5.943414797922618,0.5722286922302509,0.5643925619315511,0.3871156171673557,0.20791918267066548,0.7209632890246651,0.04955498754561454,74.48100000000001,鼎通科技,2020-12-21,鼎通科技,1,通信I
64,300371.XSHE,2022-10-19,2022-09-30,44406391.39,160692699.78,83357602.27,27.63,160692699.78,234276894.31,79414718.24,10341362.68,10.69,6.44,18.6461,17183711.73,-55357.94,0.9716,51676749.5,0.2648,16768.1074,83840540.0,618694444.49,119970527.12,51704268.32,-6733401.56,3.689709456953979,0.7154685037382335,0.26482649669813063,0.3083488618399474,-0.040156002101942645,0.2763435517033168,0.33897802202771565,0.06435490034182062,11.81,汇中股份,2014-01-23,汇中股份,8,机械设备I
65,605507.XSHG,2022-10-19,2022-09-30,226361242.47,1409879885.52,393746714.53,16.06,1409879885.52,1417964236.59,1042830372.03,81798098.85,0.95,5.8,143.2265,13450014.33,-39903361.18,1.8229,262300747.21,0.4045,55882.3516,124540874.68,2664571373.67,3607481179.75,261712536.96,401840663.73,4.768180467319489,6.455492792379196,0.40506749624688304,0.46832770895775977,0.7190833102485258,0.16055356544540825,0.7354419421309645,0.058017778457652616,25.754999999999995,国邦医药,2021-08-02,国邦医药,1,医药生物I
66,603856.XSHG,2022-10-20,2022-09-30,21303100.08,678614869.29,205346301.84,3.14,678614869.29,677949663.38,570117388.37,22476268.56,2.98,3.31,31.3497,20210451.98,7868836.98,1.3434,22476020.62,0.0829,25738.6602,130625520.29,1067927405.18,661817892.28,22107165.96,-274300672.05,4.149118084942121,2.571298922078314,0.08276693469848909,0.08589089637229835,-1.065714648387176,0.03139203257112291,0.8409435377954328,0.03312080176421093,12.662500000000001,东宏股份,2017-11-06,东宏股份,4,建筑材料I
67,002040.XSHE,2022-10-20,2022-09-30,55602088.73,213725604.33,18678500.45,26.02,213725604.33,5104407.77,106502724.21,32923555.26,,15.4,31.603,,4844788.3,1.3066,69718261.57,0.0957,48396.6797,109083936.46,880490645.75,1538671300.0,69642356.17,22592129.4,1.8193203567020733,3.1792910371907186,0.11488823009071011,0.1438990372928414,0.04668115569093472,0.26015642301868697,20.864854261045842,0.15404591023715086,6.8260000000000005,南京港,2005-03-25,南京港,17,交通运输I
68,003036.XSHE,2022-10-20,2022-09-30,44994702.82,468947036.69,465577386.08,9.59,468947036.69,262257234.4,357076649.68,13553415.28,4.51,2.89,23.651999999999997,21136457.19,-13552463.43,7.7685,57522194.09,0.2154,21600.0,87330626.56,480654221.83,418983521.8,57831007.14,95418378.78,2.2252510269907404,1.9397385268518519,0.20830880935185186,0.2677361441666667,0.44175175361111113,0.09594836793849706,1.3615511903682302,0.02890180387035809,12.722,泰坦股份,2021-01-28,泰坦股份,1,机械设备I
69,002129.XSHE,2022-10-20,2022-09-30,2263727105.09,18146550758.51,9654509830.33,12.47,18146550758.51,5020116766.5,14821773857.67,279540199.08,0.38,1.54,1446.524,68285621.23,7225441.61,1.577,2499555465.71,0.6447,323173.375,359480245.35,12116702192.04,21152675652.1,2500560638.16,1431838788.03,3.7492885025073623,6.545302703881469,0.7004683183105663,0.7737520574397566,0.44305592564053276,0.12474696349819558,2.952475917806921,0.01540459136284657,44.2105,TCL中环,2007-04-20,TCL中环,15,电气设备I
70,300723.XSHE,2022-10-20,2022-09-30,104869755.49,709752729.54,64449962.23,14.78,709752729.54,150378083.75,97202519.1,48402032.65,53.73,6.82,67.8397,381380637.04,-2879957.61,0.6122,132459392.32,0.3876,28733.4434,29958989.31,1253961501.09,562894330.73,114038209.49,141847750.07,4.3641184372980515,1.9590214889803286,0.3649745490998131,0.39688319949150264,0.49366777275987744,0.14775533946585517,0.6463875365082912,0.06819562734386381,23.923000000000002,一品红,2017-11-16,一品红,4,医药生物I
71,688138.XSHG,2022-10-20,2022-09-30,30154110.74,205628494.49,104726204.51,14.66,205628494.49,139299463.4,151898903.63,7991738.76,2.13,3.89,53.4134,4376844.98,1665168.8,4.6254,32279073.91,0.113,26680.0,54252405.78,448903214.01,482125016.66,32340818.89,36833689.45,1.682545779647676,1.8070652798350824,0.11302140457271365,0.12121746210644678,0.13805730678410796,0.14664363912593073,1.090448591275765,0.038864938343399914,18.7275,清溢光电,2019-11-20,清溢光电,2,电子I
72,601872.XSHG,2022-10-20,2022-09-30,985999791.09,7851949650.09,3116765287.84,12.56,7851949650.09,1617898335.16,6378120466.69,221512114.27,0.27,2.82,576.8501,20870119.02,97133209.13,1.349,1354729780.02,0.1201,812464.9375,535819504.34,10600642525.74,12250560746.61,1354755959.77,1512504493.63,1.3047507697204472,1.5078263911678036,0.12135905755194512,0.16674639079671053,0.18616243284098646,0.12557388101421388,3.9422257431640433,0.02821109713400429,7.670500000000001,招商轮船,2006-12-01,招商轮船,15,交通运输I
73,603568.XSHG,2022-10-20,2022-09-30,349261500.67,1058453365.67,1321682844.0,33.0,1058453365.67,175890533.93,564801707.12,42046720.61,0.39,3.97,396.2765,4098441.89,58804876.53,0.1597,386614411.39,0.2036,169421.3438,427100458.21,5558104371.15,1120013428.68,386253159.27,401674229.4,3.2806399987662,0.6610816580478569,0.20614964610497913,0.22798376556732278,0.23708596590649872,0.32997344238110843,3.2110978032779003,0.03972467939896857,23.7345,伟明环保,2015-05-28,伟明环保,7,环保I
74,300583.XSHE,2022-10-20,2022-09-30,8109004.77,296709591.9,238125944.78,2.73,296709591.9,620963388.13,222410243.31,30484161.54,0.82,10.27,26.3028,2419125.17,7449673.47,0.4701,9796073.76,0.0839,10692.207,87727115.4,414388113.65,1109059306.42,9952127.66,39528032.89,3.8756087835748034,10.372594791889085,0.07584032716538315,0.09307832947865674,0.3696901200098352,0.02732976955033182,0.35816965631384046,0.10274073495498613,25.5905,赛托生物,2017-01-06,赛托生物,5,医药生物I
75,600415.XSHG,2022-10-20,2022-09-30,396609813.23,2113429925.63,333113886.18,18.77,2113429925.63,2168556266.11,1588460424.44,148126345.94,2.58,7.01,244.9108,54470130.15,34938939.09,0.2319,461643904.71,0.0724,549127.4375,1505209795.5,7279119058.59,1644534763.69,459739028.61,329304785.87,1.3255791937349697,0.2994814411709304,0.07222545918223218,0.08372173692559298,0.05996873646839036,0.18766168133621614,0.7324967533765736,0.07008812742908638,4.521000000000001,小商品城,2002-05-09,小商品城,20,商业贸易I
76,002085.XSHE,2022-10-20,2022-09-30,284387514.95,4451618970.12,1267581162.11,6.39,4451618970.12,3224849108.15,3650866716.55,182956484.56,1.34,4.11,116.1233,59742705.44,42419378.37,0.7934,379204295.61,0.1112,218687.9688,52902080.34,4430823011.03,,379122792.38,538752812.5,2.0260936325592684,,0.13004259745541152,0.17336243711089788,0.2463568597103363,0.06388406484446577,1.1321046641603625,0.04109886443292521,5.678999999999999,万丰奥威,2006-11-28,万丰奥威,15,汽车I
77,688120.XSHG,2022-10-20,2022-09-30,157189320.52,416195268.6,894632121.32,37.77,416195268.6,2254184695.67,216007021.53,20916562.53,4.93,5.03,354.3041,20511520.45,-5287672.13,2.6569,164450523.08,1.4736,10666.6699,31039232.16,616781011.26,3887461204.34,164358150.92,23123578.44,5.7823202277966805,36.44493774331575,1.4736494331750154,1.5408571978026617,0.21678348216250698,0.37768166142002124,0.09582489932831227,0.050256608155011595,302.8355,华海清科,2022-06-08,华海清科,0,电子I
78,300100.XSHE,2022-10-20,2022-09-30,41270308.75,1076039807.96,1036535125.15,3.84,1076039807.96,1002700404.52,895466017.62,69133920.64,1.27,6.42,29.8797,13716724.39,4499708.53,0.8079999999999999,47723697.17,0.1007,40214.9805,133173943.47,123765486.96,1454607345.68,47021646.8,45803806.16,0.30775965926428833,3.6170783314939072,0.10262421673933177,0.11692569837252563,0.11389737254752615,0.03835388657994162,0.8930544094560988,0.06424847866090279,7.832999999999998,双林股份,2010-08-06,双林股份,12,汽车I
79,002444.XSHE,2022-10-20,2022-09-30,635151927.23,3600569974.82,1566568882.76,17.64,3600569974.82,3102961309.66,2628391867.82,186857634.91,5.39,5.19,217.2533,194208640.99,-82797504.94,1.2452,712989905.97,0.5436,114343.8516,598543176.63,7611287990.79,2932640633.14,713150877.75,133185327.92,6.656490825073799,2.564755858844972,0.5554753651747726,0.6236897461218632,0.11647790944274962,0.17640316163047284,0.8470591817040737,0.05189668197445361,20.244999999999997,巨星科技,2010-07-13,巨星科技,12,机械设备I
80,301181.XSHE,2022-10-20,2022-09-30,41431024.21,165558544.67,56232285.87,25.02,165558544.67,115236245.17,110985921.07,4221359.59,1.22,2.55,32.256,2017285.35,-1808772.96,7.2024,47341574.7,0.4603,9000.0,37482168.26,257504773.1,894589336.24,47340374.7,30862397.8,2.8611641455555556,9.93988151377778,0.46034471344444444,0.5260041633333333,0.3429155311111111,0.2502499903739943,0.9631164301324657,0.025497684812428353,37.955000000000005,标榜股份,2022-02-21,标榜股份,0,汽车I
81,300453.XSHE,2022-10-20,2022-09-30,41547740.9,324351752.18,133031915.23,12.81,324351752.18,207429978.9,221379198.91,26894366.48,5.83,8.29,36.0141,18906574.4,-227504.71,1.2923,47716770.9,0.0959,39402.75,65133646.36,500208512.18,51123936.61,49057355.65,42333088.96,1.2694761461573114,0.12974712833495122,0.10544375938227661,0.12450236506335217,0.10743688945568519,0.12809470157245506,1.0672478495344435,0.08291728439646254,7.025499999999999,三鑫医疗,2015-05-15,三鑫医疗,7,医药生物I
82,603309.XSHG,2022-10-20,2022-09-30,59350320.78,374316058.66,123545169.75,15.86,374316058.66,174912229.93,207993564.4,32883419.75,11.63,8.78,59.506,43547958.22,-3246412.23,2.0454,72537611.43,0.1881,29342.2227,76928812.04,706016371.01,633043548.84,73093582.84,103450759.91,2.4061448180951883,2.157449199784037,0.20226934198819232,0.2491071776917568,0.35256620116239523,0.15855670470688857,1.1891310543764675,0.08784934279260719,19.332500000000003,维力医疗,2015-03-02,维力医疗,7,医药生物I
83,300442.XSHE,2022-10-20,2022-09-30,840815638.1,1793119762.53,640352398.84,46.89,1793119762.53,1095051.11,770434962.63,53352937.95,-0.33,2.98,343.4281,-5943439.96,47401332.13,0.4219,925242709.49,1.026,82042.0703,70042128.96,1424521834.02,1243638367.05,927623890.04,1280678598.12,1.7363309199914227,1.5158544421202884,1.0248591180420272,1.1306685541308188,1.5610022924055826,0.468912147236419,703.5607339186204,0.029754252373372845,42.1615,润泽科技,2015-04-24,润泽科技,7,机械设备I
84,002697.XSHE,2022-10-20,2022-09-30,134329354.55,2689953356.15,1547687758.25,4.99,2689953356.15,1894438164.87,1893480668.88,39915323.04,22.57,1.48,63.24,607179286.66,14952978.66,1.4015,150867914.36,0.0988,136000.0,349143022.88,2269162095.53,43743156.96,148731749.48,341017421.21,1.6685015408308823,0.032164086,0.09877158422794119,0.10936158049999999,0.25074810383088236,0.04993742893083437,0.9994945752214269,0.01483866735039929,4.765499999999999,红旗连锁,2012-09-05,红旗连锁,10,商业贸易I
85,002066.XSHE,2022-10-20,2022-09-30,42669955.14,1158262161.52,1046132082.25,3.68,1158262161.52,1135772556.35,962536526.43,47290204.63,2.76,4.08,22.7073,31999804.72,12367910.43,0.8242,43455103.43,0.0787,23100.0,22311286.24,157112441.78,172729098.74,43253101.75,100673779.54,0.6801404406060606,0.7477450161904763,0.1847184205194805,0.1872428647186147,0.4358172274458875,0.036839634892331934,0.8474729566659687,0.040828584582216304,10.514500000000002,瑞泰科技,2006-08-23,瑞泰科技,16,建筑材料I
86,688295.XSHG,2022-10-20,2022-09-30,203698703.51,589480151.52,638313603.89,34.56,589480151.52,212001351.33,284773014.89,37713536.79,0.21,6.4,340.2,1228956.5,994060.26,2.6525,223382398.63,0.2263,90000.0,36221806.81,772053534.26,2727369829.09,224750041.69,120890013.11,0.8578372602888888,3.030410921211111,0.2263318927888889,0.24972226854444443,0.13432223678888888,0.345556509383317,1.3432603759526232,0.06397761942069469,41.0895,中复神鹰,2022-04-06,中复神鹰,0,化工I
87,688114.XSHG,2022-10-20,2022-09-30,1677015277.71,928958162.52,433113054.26,180.53,928958162.52,1245408023.08,453220891.78,137487415.59,20.16,14.8,442.4408,187285600.33,-72679482.45,9.3343,2232045328.63,4.0625,41311.0,46791706.04,291201139.58,8695694104.76,-1445845.4,1960519022.76,0.7048997593377067,21.04934304364455,4.059488459998548,-0.003499904141754012,4.7457554229139935,1.8052645914222156,0.3639135796308315,0.14800173047302329,114.18999999999998,华大智造,2022-09-09,华大智造,0,医药生物I
88,002783.XSHE,2022-10-20,2022-09-30,50399278.78,860043242.76,770679800.26,5.86,860043242.76,386889987.9,623516300.98,84032257.22,2.63,9.77,31.7218,22650336.7,30426242.35,3.1841,59444356.95,0.1,38173.0352,113598473.54,347519338.86,523132941.14,58233426.46,22708631.16,0.9103791119549227,1.3704253235278498,0.1320284816649843,0.15255120834614694,0.05948867057864971,0.058600865949788306,1.611611363644699,0.09770701406865152,9.309500000000002,凯龙股份,2015-12-09,凯龙股份,6,化工I
89,000408.XSHE,2022-10-20,2022-09-30,1769153427.2,2202608297.3,201307859.66,80.32,2202608297.3,554145575.35,237623511.11,61682906.28,0.42,2.8,450.42400000000004,9263250.14,-14236934.86,0.3243,2052187161.14,1.1194,158043.5,400000000.0,7006212592.62,1971388999.58,2057568058.32,946091284.46,4.433091264506291,1.2473711348964052,1.119409167222948,1.3018998303125404,0.598627140287326,0.8032083731676951,0.42881062608848997,0.028004482846819428,28.133,藏格矿业,1996-06-28,藏格矿业,26,化工I
